invoice_id,customer_id,invoice_date,amount_paid
1315,912,2016-06-10 12:02:00,4.27
1316,371,2016-08-10 13:11:17,6.41
1317,369,2016-09-07 19:48:26,5.35
1318,664,2016-10-08 17:32:59,19.25
1319,922,2016-07-31 19:16:58,17.09
1320,512,2016-11-19 22:14:11,18.45
1321,468,2016-07-21 12:16:18,13.91
1322,328,2016-11-05 14:29:08,14.97
1323,734,2016-10-01 01:09:09,19.25
1324,634,2016-07-29 02:15:28,7.48
1325,545,2017-03-26 04:07:09,2.68
1326,887,2017-03-19 09:51:53,17.12
1327,362,2016-07-11 10:03:41,16.04
1328,63,2016-11-30 04:25:50,7.75
1329,908,2016-11-15 13:37:26,11.48
1330,728,2017-03-19 21:45:55,3.20
1331,602,2016-06-01 13:40:50,19.25
1332,987,2016-09-22 18:50:53,21.39
1333,722,2017-03-18 22:42:14,14.96
1334,876,2016-10-27 17:39:54,3.21
1335,444,2016-06-02 03:29:51,16.04
1336,133,2016-10-10 13:47:25,2.14
1337,335,2016-09-10 11:22:57,17.11
1338,899,2016-10-31 15:24:31,14.99
1339,187,2017-03-31 02:02:12,13.88
1340,568,2016-10-22 12:42:18,10.67
1341,763,2017-03-05 13:52:14,11.75
1342,272,2016-12-18 03:06:25,7.49
1343,140,2016-07-25 12:02:06,2.14
1344,905,2017-02-07 02:34:18,17.11
1345,260,2017-03-19 19:56:22,11.77
1346,674,2016-06-30 16:28:05,14.95
1347,584,2017-03-11 14:01:58,13.91
1348,166,2016-11-06 02:02:49,9.62
1349,325,2016-07-22 00:23:14,5.34
1350,576,2016-08-31 20:54:56,4.28
1351,198,2016-12-01 20:41:57,2.14
1352,948,2017-03-18 10:12:06,2.14
1353,206,2016-06-25 12:10:33,2.14
1354,825,2017-01-10 01:30:42,4.28
1355,307,2016-06-20 09:45:28,17.09
1356,260,2016-08-21 15:19:00,7.48
1357,499,2016-11-24 13:13:18,9.61
1358,389,2017-03-16 01:08:22,13.89
1359,323,2016-08-11 23:57:16,3.20
1360,217,2016-08-16 20:33:21,16.05
1361,20,2016-11-06 23:55:19,12.82
1362,230,2016-12-07 21:35:20,16.31
1363,635,2016-12-17 12:56:40,15.48
1364,651,2016-10-31 10:59:52,19.25
1365,670,2016-07-14 07:37:28,11.75
1366,212,2016-07-30 14:39:14,19.26
1367,836,2016-10-22 14:22:24,18.17
1368,679,2016-11-25 19:22:21,4.81
1369,554,2017-01-16 13:30:25,11.77
1370,808,2016-09-27 02:09:26,14.97
1371,433,2016-06-14 22:42:23,14.96
1372,404,2016-10-27 08:58:20,8.56
1373,750,2017-03-14 01:54:45,5.34
1374,164,2017-02-11 06:22:52,6.41
1375,445,2017-03-22 05:55:13,12.31
1376,114,2016-08-17 03:19:42,14.97
1377,650,2017-02-17 01:27:25,12.82
1378,853,2016-11-04 04:25:43,9.62
1379,389,2016-09-15 20:42:51,12.84
1380,568,2016-09-02 03:08:02,11.76
1381,785,2016-06-06 09:29:09,19.25
1382,468,2017-02-11 13:18:14,9.62
1383,136,2016-07-12 10:23:02,3.21
1384,437,2017-02-06 04:47:29,17.11
1385,707,2017-03-21 18:52:30,10.70
1386,545,2016-10-15 23:19:49,2.14
1387,311,2016-06-17 16:46:42,4.27
1388,386,2017-03-21 05:38:03,19.26
1389,884,2016-10-14 11:51:31,2.14
1390,605,2016-10-11 16:47:00,8.55
1391,226,2016-12-11 19:36:06,16.03
1392,534,2016-12-17 02:55:51,4.81
1393,342,2017-03-31 09:56:54,4.26
1394,566,2016-07-28 21:02:47,6.42
1395,884,2017-02-09 14:07:55,19.26
1396,359,2017-03-28 09:44:16,11.77
1397,332,2016-07-09 23:31:20,1.06
1398,93,2016-09-04 10:13:39,8.56
1399,141,2016-10-22 19:42:17,7.47
1400,137,2016-11-26 14:24:06,10.95
1401,552,2017-01-08 01:35:44,13.89
1402,222,2016-09-09 11:10:00,6.42
1403,37,2016-11-11 22:22:19,9.08
1404,84,2016-10-21 04:40:47,19.24
1405,417,2016-08-26 07:37:44,5.35
1406,731,2016-12-25 22:30:20,16.31
1407,118,2016-07-14 06:19:12,13.88
1408,107,2017-01-09 08:27:47,6.42
1409,117,2016-12-30 05:32:14,4.81
1410,443,2016-08-17 23:20:53,9.62
1411,115,2016-06-21 20:56:02,17.10
1412,586,2017-02-14 08:48:59,3.21
1413,451,2017-02-04 01:33:51,12.84
1414,682,2017-03-10 18:59:37,9.62
1415,995,2016-06-07 14:40:11,14.97
1416,409,2016-07-11 14:27:56,7.48
1417,184,2016-09-21 06:38:50,6.41
1418,520,2016-09-21 04:45:55,18.19
1419,887,2016-09-07 09:08:51,6.42
1420,850,2016-12-07 17:22:26,2.14
1421,209,2016-11-21 20:40:20,16.83
1422,795,2016-09-27 23:47:00,9.60
1423,114,2016-07-05 09:08:12,10.70
1424,25,2016-11-10 21:35:02,10.17
1425,651,2016-07-12 20:58:04,18.20
1426,850,2017-01-07 00:16:49,5.35
1427,591,2016-08-21 08:05:59,10.69
1428,527,2017-03-11 15:10:09,19.26
1429,567,2017-01-07 04:07:33,17.10
1430,713,2016-12-21 00:28:10,6.41
1431,58,2016-10-15 22:36:22,3.20
1432,111,2016-09-21 10:42:10,3.20
1433,887,2016-07-06 18:05:58,20.33
1434,554,2017-02-04 12:55:08,10.70
1435,874,2016-12-08 18:08:52,3.74
1436,736,2017-03-07 15:54:35,6.41
1437,393,2016-07-15 17:26:03,7.48
1438,745,2017-01-08 01:21:07,17.10
1439,534,2016-12-11 23:47:12,16.83
1440,762,2016-09-19 18:58:02,9.61
1441,257,2016-09-02 21:26:27,5.33
1442,265,2016-06-10 07:44:00,14.96
1443,899,2016-11-26 11:04:26,12.82
1444,448,2017-03-16 07:55:32,11.24
1445,25,2016-07-09 06:38:34,19.24
1446,287,2017-02-28 13:50:19,17.11
1447,627,2016-07-21 08:41:27,8.56
1448,890,2017-03-17 06:48:03,23.54
1449,605,2016-07-16 13:02:21,3.20
1450,141,2016-11-06 20:09:59,23.54
1451,794,2016-11-25 22:03:13,10.15
1452,865,2016-11-23 21:17:29,1.06
1453,528,2017-01-19 01:39:06,2.14
1454,791,2017-01-10 05:54:31,5.35
1455,214,2016-07-16 09:02:03,8.55
1456,960,2016-09-17 09:05:36,14.97
1457,768,2017-03-04 00:06:41,12.82
1458,423,2017-03-15 22:12:47,8.55
1459,739,2016-06-09 21:19:31,7.48
1460,781,2017-01-13 12:23:59,11.76
1461,150,2016-09-30 23:43:39,3.21
1462,874,2016-11-03 18:07:40,20.33
1463,304,2016-10-23 11:18:24,8.56
1464,331,2017-02-08 14:26:58,14.95
1465,451,2016-10-23 22:52:33,4.28
1466,268,2016-11-17 22:20:33,6.96
1467,683,2016-07-07 06:05:54,14.99
1468,537,2016-07-15 05:26:01,8.55
1469,242,2016-09-25 09:16:55,8.55
1470,824,2016-09-28 17:45:33,12.84
1471,652,2016-09-22 04:28:06,2.14
1472,896,2016-10-18 14:02:10,20.32
1473,729,2016-09-29 21:55:42,10.70
1474,475,2016-08-09 11:55:07,5.33
1475,111,2016-09-14 20:30:47,16.03
1476,937,2016-08-06 18:38:50,7.47
1477,213,2017-02-22 19:13:57,13.91
1478,269,2017-01-27 11:08:13,23.54
1479,947,2017-01-17 19:50:36,19.26
1480,776,2016-08-07 18:34:50,16.04
1481,345,2016-12-01 03:01:44,6.42
1482,258,2016-11-11 17:38:26,12.30
1483,698,2016-06-07 02:22:47,14.96
1484,493,2017-02-13 08:46:18,10.71
1485,295,2016-12-07 08:19:48,10.69
1486,180,2016-07-12 23:22:19,4.28
1487,974,2017-03-02 18:59:03,9.11
1488,881,2016-10-11 21:25:02,8.56
1489,431,2016-06-28 18:40:33,11.76
1490,523,2016-10-04 21:11:19,5.34
1491,670,2016-10-07 17:14:35,14.97
1492,291,2016-07-19 17:01:23,19.24
1493,925,2016-11-13 16:42:16,2.14
1494,921,2016-09-27 00:13:36,14.94
1495,535,2016-07-10 20:17:32,10.70
1496,390,2016-09-20 17:49:11,6.41
1497,559,2017-03-07 09:46:10,10.70
1498,431,2017-02-14 13:52:34,12.82
1499,702,2016-10-15 15:57:50,21.39
1500,999,2016-07-26 19:08:07,4.28
1501,649,2016-07-18 06:41:40,2.14
1502,356,2016-08-21 23:22:20,19.25
1503,193,2017-01-24 15:25:03,2.14
1504,290,2017-01-28 08:18:15,6.42
1505,157,2016-12-07 05:38:42,16.02
1506,336,2016-10-01 15:44:08,11.76
1507,555,2016-09-13 21:36:31,11.76
1508,703,2016-12-16 08:09:51,5.35
1509,850,2016-12-04 04:58:28,3.21
1510,65,2016-12-12 23:03:38,13.09
1511,555,2016-07-03 13:31:49,19.26
1512,440,2016-10-10 02:33:57,9.62
1513,983,2016-08-23 07:05:15,3.20
1514,568,2017-01-26 11:40:05,5.35
1515,249,2016-11-13 23:29:39,14.96
1516,98,2017-02-11 04:24:43,10.70
1517,302,2016-06-30 03:34:10,14.96
1518,937,2017-01-27 11:14:23,8.56
1519,147,2017-01-01 01:50:47,12.82
1520,300,2016-09-27 12:48:36,13.88
1521,739,2016-06-28 20:00:55,6.42
1522,143,2016-08-03 09:23:30,2.14
1523,583,2017-03-22 21:27:09,7.47
1524,438,2016-11-20 04:23:52,5.88
1525,832,2016-11-09 10:19:32,1.06
1526,328,2016-06-05 06:55:27,4.28
1527,922,2016-09-21 05:01:52,12.84
1528,250,2016-07-15 03:25:53,12.84
1529,474,2017-01-21 23:41:49,2.14
1530,809,2016-09-30 02:51:00,16.05
1531,205,2017-03-31 10:09:12,7.48
1532,265,2016-08-15 09:22:38,4.28
1533,766,2016-08-24 01:15:52,20.32
1534,425,2016-12-13 20:01:30,8.55
1535,585,2016-07-28 19:10:01,6.42
1536,879,2016-07-22 08:43:52,10.70
1537,337,2017-03-03 06:21:23,19.25
1538,515,2017-01-13 06:42:26,7.49
1539,940,2016-11-12 15:30:29,14.95
1540,550,2016-11-25 11:57:49,11.76
1541,337,2016-07-29 16:52:11,10.69
1542,135,2016-08-18 17:47:03,2.14
1543,825,2016-08-23 11:37:14,4.28
1544,5,2016-10-31 05:35:44,4.28
1545,953,2016-08-16 02:00:06,10.70
1546,470,2016-12-07 02:11:17,6.96
1547,10,2016-08-09 20:54:51,7.49
1548,741,2016-12-12 05:02:31,4.28
1549,296,2016-08-18 04:01:57,22.47
1550,54,2016-12-31 06:33:45,8.56
1551,334,2017-01-10 08:41:55,5.34
1552,851,2016-09-20 18:14:08,12.82
1553,595,2016-11-16 05:00:37,6.42
1554,154,2016-08-12 12:11:43,2.14
1555,825,2016-09-15 19:42:25,2.14
1556,450,2016-07-30 10:48:07,20.33
1557,898,2016-07-13 11:13:49,21.39
1558,407,2016-07-30 22:03:47,3.20
1559,892,2016-08-04 15:44:08,12.82
1560,794,2017-01-05 12:14:41,19.24
1561,144,2016-09-27 11:16:50,12.84
1562,628,2016-07-19 22:48:43,20.32
1563,447,2016-08-12 04:59:08,17.12
1564,526,2016-06-25 11:11:33,4.28
1565,568,2016-07-19 10:45:56,23.54
1566,463,2016-11-22 01:59:37,10.69
1567,141,2017-01-30 12:59:34,2.14
1568,478,2016-12-03 23:35:42,1.60
1569,781,2016-10-13 07:04:20,18.18
1570,318,2016-11-08 05:42:34,13.35
1571,74,2016-06-16 12:21:30,13.91
1572,512,2016-07-08 13:26:25,11.76
1573,212,2016-08-09 02:46:21,13.90
1574,42,2017-03-27 20:14:28,18.19
1575,108,2016-08-04 18:41:00,14.97
1576,671,2016-12-05 13:43:05,14.68
1577,174,2016-10-16 07:38:58,10.69
1578,426,2016-12-29 19:44:41,9.09
1579,348,2016-06-21 14:10:49,12.84
1580,913,2016-08-11 12:13:55,7.49
1581,944,2017-03-02 09:31:18,16.04
1582,426,2017-03-01 09:51:47,9.63
1583,953,2017-03-14 22:41:26,8.56
1584,156,2016-11-22 16:42:08,8.55
1585,607,2016-11-20 09:39:35,19.24
1586,904,2016-10-01 17:28:02,18.18
1587,196,2017-02-05 13:19:29,7.49
1588,110,2016-07-13 03:34:48,18.17
1589,913,2017-02-28 06:24:25,9.62
1590,878,2016-10-22 18:16:19,18.17
1591,276,2016-08-10 00:13:52,10.69
1592,457,2016-10-20 01:28:56,13.89
1593,364,2016-07-11 14:23:54,4.27
1594,524,2016-09-26 04:59:03,3.20
1595,299,2016-07-22 00:22:32,2.14
1596,219,2016-07-24 02:14:15,2.14
1597,286,2016-08-24 10:38:40,4.28
1598,197,2017-03-24 04:46:44,2.14
1599,715,2016-08-25 07:54:14,14.96
1600,223,2016-07-21 07:32:38,18.18
1601,448,2016-07-14 12:53:08,4.27
1602,311,2017-01-11 09:37:24,4.28
1603,100,2017-02-01 17:33:37,16.05
1604,372,2016-08-22 02:07:00,14.96
1605,146,2016-06-29 16:17:36,20.32
1606,830,2016-08-03 02:04:19,16.05
1607,710,2016-10-26 10:32:34,8.56
1608,192,2016-08-20 21:18:14,11.77
1609,11,2016-07-29 12:02:05,7.48
1610,409,2016-08-01 21:56:01,2.14
1611,225,2016-10-21 03:26:53,8.56
1612,350,2016-07-23 16:53:24,12.85
1613,422,2017-02-13 12:29:59,6.42
1614,213,2016-12-23 18:44:21,14.71
1615,36,2016-11-23 00:44:00,13.91
1616,393,2016-12-31 03:28:43,5.34
1617,935,2016-10-04 17:24:44,8.56
1618,94,2016-12-15 03:20:18,9.89
1619,473,2017-03-18 10:17:28,13.90
1620,663,2016-07-23 08:59:04,20.32
1621,704,2017-02-12 15:44:29,13.91
1622,831,2016-09-13 10:35:03,12.84
1623,520,2017-01-27 01:37:37,3.75
1624,484,2016-09-16 16:51:02,14.97
1625,987,2016-11-19 14:04:20,19.24
1626,719,2016-11-11 00:51:29,21.93
1627,836,2017-03-14 05:58:01,4.28
1628,225,2017-01-07 10:24:26,14.96
1629,285,2017-01-07 16:28:47,7.49
1630,698,2017-03-14 11:17:02,20.33
1631,224,2016-11-23 07:57:10,3.74
1632,183,2017-02-12 22:10:55,2.14
1633,812,2016-06-30 02:57:45,14.95
1634,662,2016-12-27 04:31:11,9.08
1635,886,2016-11-22 04:23:17,15.49
1636,6,2016-06-06 11:40:15,4.28
1637,792,2017-03-09 13:14:17,9.62
1638,87,2017-02-24 08:42:57,9.61
1639,515,2016-07-13 10:21:36,18.18
1640,250,2016-12-22 06:00:46,9.62
1641,52,2017-02-12 13:45:55,9.64
1642,838,2017-01-31 02:46:08,13.88
1643,825,2017-02-04 01:20:37,17.10
1644,328,2016-11-10 21:13:00,8.82
1645,309,2016-07-04 05:12:14,22.47
1646,178,2016-11-28 02:03:04,11.75
1647,297,2016-07-14 14:29:56,12.82
1648,516,2016-11-23 14:34:04,16.57
1649,824,2017-03-10 05:39:34,16.04
1650,824,2017-02-21 00:34:48,16.03
1651,729,2017-03-21 16:37:57,6.42
1652,569,2016-06-11 18:32:53,17.11
1653,271,2016-11-26 09:30:03,17.10
1654,829,2016-07-04 22:54:18,19.24
1655,902,2016-08-21 11:45:03,13.89
1656,830,2017-02-28 21:38:15,3.20
1657,63,2017-03-23 15:45:56,19.24
1658,485,2016-09-22 01:15:50,17.10
1659,681,2017-03-23 05:34:16,10.70
1660,739,2017-03-18 12:31:52,10.70
1661,912,2017-04-01 08:32:24,4.28
1662,488,2017-01-10 20:37:02,8.55
1663,730,2016-09-21 13:44:23,5.34
1664,404,2016-09-27 21:59:31,7.48
1665,712,2017-02-15 06:21:46,5.35
1666,35,2016-07-22 01:33:57,13.90
1667,949,2017-01-16 02:10:16,6.42
1668,512,2016-12-09 19:35:54,15.22
1669,983,2016-12-02 07:37:03,11.48
1670,511,2016-12-31 17:22:46,4.81
1671,49,2016-11-19 04:04:31,12.56
1672,597,2017-02-04 23:14:10,4.82
1673,218,2017-02-23 20:08:21,18.72
1674,17,2016-08-29 08:38:43,3.20
1675,267,2017-02-09 15:44:15,18.20
1676,618,2016-07-01 20:25:26,11.76
1677,475,2016-11-24 17:18:30,17.11
1678,121,2017-01-31 03:19:41,7.48
1679,264,2016-10-06 12:17:23,3.20
1680,676,2016-11-28 11:37:40,2.14
1681,333,2016-10-13 16:24:39,5.34
1682,427,2017-01-30 14:57:14,20.32
1683,282,2016-08-21 16:41:15,7.49
1684,164,2016-09-15 22:31:08,21.40
1685,569,2016-11-20 03:36:46,13.08
1686,174,2016-11-30 14:57:27,20.32
1687,682,2016-09-29 01:31:54,8.56
1688,891,2016-06-07 20:21:49,21.39
1689,909,2017-02-05 05:07:10,6.42
1690,695,2017-02-13 23:47:31,22.48
1691,889,2017-02-15 00:21:57,9.63
1692,455,2016-06-04 00:09:04,5.35
1693,243,2016-09-28 09:20:35,8.55
1694,527,2016-08-05 08:23:32,16.03
1695,386,2017-04-01 12:33:09,14.97
1696,317,2017-01-29 07:34:42,3.20
1697,604,2016-12-14 12:03:39,6.41
1698,892,2017-01-28 03:59:08,14.97
1699,264,2016-10-01 09:39:29,8.56
1700,331,2017-03-16 13:27:27,7.48
1701,751,2016-08-29 02:05:38,22.48
1702,15,2016-07-26 06:54:06,14.96
1703,292,2017-03-27 04:22:15,19.24
1704,212,2016-08-15 02:27:22,5.34
1705,844,2016-08-11 09:49:35,17.11
1706,85,2016-09-12 22:54:08,12.84
1707,322,2016-08-07 04:58:09,19.24
1708,659,2016-06-18 08:20:42,12.84
1709,169,2017-01-02 16:21:08,7.48
1710,300,2016-06-26 14:54:37,16.04
1711,457,2017-03-02 05:06:26,13.90
1712,545,2016-12-10 15:23:05,17.09
1713,89,2017-03-29 03:40:25,3.21
1714,461,2017-03-16 10:12:04,20.33
1715,853,2016-06-11 21:10:35,12.84
1716,881,2016-12-15 14:10:19,2.14
1717,961,2016-06-16 04:57:04,13.90
1718,45,2017-01-29 06:58:45,2.13
1719,256,2016-11-15 14:57:24,14.70
1720,150,2016-08-02 16:06:45,18.18
1721,781,2017-02-27 21:14:59,7.49
1722,630,2016-10-25 18:32:49,12.84
1723,275,2016-07-15 08:53:00,5.34
1724,101,2017-02-09 22:20:48,11.23
1725,145,2016-10-15 00:21:29,12.82
1726,600,2017-01-01 11:05:26,13.91
1727,461,2016-07-31 19:12:23,8.57
1728,324,2016-12-14 11:17:28,3.74
1729,812,2016-06-12 16:45:40,14.97
1730,525,2017-01-09 20:09:36,14.97
1731,243,2016-09-24 07:24:01,16.04
1732,7,2017-02-08 04:13:24,2.14
1733,211,2016-08-17 11:01:59,16.04
1734,370,2017-03-30 16:31:41,3.21
1735,289,2016-08-27 17:49:29,7.49
1736,966,2016-08-04 18:37:33,4.28
1737,82,2016-12-20 03:41:00,12.29
1738,998,2017-02-21 01:48:41,2.14
1739,125,2017-03-16 18:51:54,14.97
1740,148,2017-03-23 08:37:14,7.49
1741,613,2016-09-06 01:08:29,7.49
1742,523,2016-10-08 07:44:52,2.14
1743,874,2016-07-04 00:44:21,3.20
1744,354,2017-03-29 07:21:24,2.14
1745,809,2016-10-26 14:58:00,11.75
1746,655,2016-12-08 16:19:35,10.16
1747,641,2017-02-28 18:53:04,16.58
1748,682,2016-08-13 07:33:20,16.04
1749,979,2016-12-29 05:57:02,11.76
1750,668,2016-08-02 01:06:44,12.84
1751,603,2016-07-28 22:14:14,4.28
1752,178,2016-12-02 12:36:24,3.74
1753,683,2016-08-31 08:39:07,9.62
1754,253,2016-10-11 15:29:31,9.62
1755,973,2017-03-11 20:58:54,16.04
1756,177,2016-10-08 00:11:01,12.82
1757,722,2016-10-07 12:52:04,2.14
1758,931,2016-09-27 00:03:19,6.41
1759,64,2016-08-28 18:50:11,10.70
1760,190,2016-10-02 04:01:20,8.55
1761,251,2016-08-07 11:53:21,9.61
1762,705,2016-12-18 22:57:43,16.58
1763,420,2017-01-11 07:53:59,16.04
1764,668,2017-01-08 04:04:38,9.61
1765,641,2016-10-06 20:41:20,8.56
1766,642,2016-12-16 18:29:36,9.89
1767,50,2016-06-07 17:14:13,12.84
1768,739,2016-06-21 12:21:19,16.03
1769,140,2016-07-24 16:56:57,18.18
1770,489,2016-11-27 12:42:24,10.67
1771,404,2017-02-23 05:23:47,3.20
1772,918,2017-02-03 14:54:01,11.76
1773,326,2016-10-10 06:38:46,2.14
1774,213,2016-12-13 17:21:32,8.02
1775,215,2016-09-04 09:26:58,10.69
1776,4,2016-12-12 23:07:22,12.30
1777,379,2016-06-10 08:46:13,4.27
1778,935,2016-07-07 23:14:10,12.82
1779,491,2016-10-16 14:32:37,14.97
1780,289,2016-06-23 08:38:39,5.35
1781,980,2016-11-21 17:23:55,12.56
1782,790,2016-10-22 17:38:01,14.97
1783,776,2017-02-19 04:09:39,8.57
1784,549,2016-09-07 16:30:11,8.56
1785,55,2016-12-31 13:26:06,13.89
1786,440,2017-02-02 13:58:14,12.84
1787,179,2016-09-01 17:22:43,20.33
1788,283,2017-02-08 03:17:38,13.90
1789,860,2016-09-23 20:32:09,7.47
1790,663,2017-03-16 14:47:21,9.61
1791,506,2016-10-29 17:48:17,1.06
1792,406,2016-11-10 00:57:25,5.88
1793,956,2016-10-07 02:22:59,5.34
1794,785,2016-10-31 06:05:05,18.19
1795,949,2016-09-06 23:39:37,20.32
1796,414,2016-06-21 19:24:24,6.42
1797,427,2016-09-08 17:07:34,8.56
1798,387,2017-02-19 18:37:35,16.59
1799,956,2016-07-15 15:57:35,6.42
1800,732,2016-06-22 02:41:32,11.76
1801,256,2017-03-13 05:56:57,18.19
1802,739,2016-08-01 02:00:22,2.14
1803,347,2016-08-10 07:33:30,22.47
1804,330,2016-12-24 13:06:18,13.10
1805,972,2016-06-28 01:15:06,16.03
1806,388,2016-12-11 01:49:13,9.08
1807,163,2016-09-06 11:50:32,8.56
1808,540,2017-01-11 19:17:24,12.81
1809,632,2016-12-15 11:41:01,11.77
1810,266,2016-12-18 20:36:21,12.29
1811,907,2016-11-02 04:58:32,8.56
1812,473,2016-11-07 16:31:55,19.24
1813,926,2017-03-21 02:12:15,18.18
1814,756,2016-11-12 11:00:42,12.31
1815,406,2016-11-06 09:38:28,4.28
1816,267,2016-07-26 06:07:34,10.69
1817,255,2016-09-04 13:13:31,7.49
1818,268,2016-12-21 15:26:59,13.36
1819,756,2016-12-03 16:04:54,6.42
1820,978,2016-08-13 08:33:13,8.56
1821,545,2016-09-04 11:09:01,11.76
1822,884,2016-08-12 11:50:57,11.77
1823,87,2017-01-16 03:07:41,7.48
1824,415,2016-08-10 10:39:34,14.97
1825,218,2017-03-31 08:41:45,11.76
1826,844,2016-06-21 18:17:44,8.55
1827,470,2017-01-23 14:30:15,17.11
1828,611,2016-12-09 05:54:56,19.24
1829,472,2017-01-20 10:04:51,2.14
1830,335,2016-10-27 04:53:33,20.32
1831,282,2016-07-31 17:21:21,12.82
1832,515,2017-01-11 18:34:47,3.21
1833,440,2016-11-02 15:52:54,12.84
1834,340,2016-12-28 21:24:57,15.77
1835,836,2016-10-28 23:07:28,9.61
1836,838,2016-08-01 07:47:17,7.48
1837,302,2016-12-18 14:41:49,1.60
1838,333,2016-10-24 17:31:44,10.70
1839,75,2016-11-28 13:05:57,10.69
1840,361,2016-08-24 03:34:23,19.25
1841,631,2016-11-14 02:00:35,18.44
1842,202,2017-03-18 02:03:05,13.90
1843,664,2016-07-06 06:16:34,10.69
1844,334,2016-07-28 13:29:46,1.06
1845,927,2016-07-30 00:44:57,12.85
1846,89,2016-08-26 09:48:05,9.62
1847,918,2016-07-15 08:17:41,10.71
1848,820,2016-10-31 00:02:05,4.28
1849,48,2016-09-11 22:15:16,12.84
1850,26,2016-11-28 10:30:37,15.23
1851,321,2016-07-12 09:56:03,17.11
1852,717,2016-08-22 22:51:34,11.77
1853,506,2017-02-14 23:23:44,5.34
1854,538,2017-01-27 00:23:38,19.25
1855,853,2016-07-16 01:06:10,16.04
1856,164,2016-12-16 15:48:05,18.17
1857,277,2017-02-13 16:56:34,7.48
1858,576,2017-01-30 01:45:59,7.48
1859,24,2017-02-18 11:46:21,10.69
1860,83,2016-11-04 19:47:32,5.35
1861,406,2016-09-09 21:14:04,19.26
1862,547,2016-06-15 17:04:37,9.62
1863,181,2016-08-23 08:18:12,11.76
1864,82,2016-08-07 00:32:45,18.18
1865,129,2017-02-22 03:29:15,18.18
1866,971,2016-10-06 22:08:08,10.70
1867,365,2016-12-16 00:47:55,4.81
1868,549,2016-06-17 05:56:51,20.32
1869,364,2016-11-09 01:46:16,14.42
1870,921,2016-12-12 00:50:34,15.22
1871,205,2017-01-20 05:58:51,17.65
1872,256,2016-08-04 15:32:25,5.34
1873,257,2016-11-01 16:44:20,7.47
1874,707,2017-01-27 16:00:05,6.42
1875,995,2016-07-15 09:49:30,13.92
1876,666,2016-06-13 05:33:20,17.10
1877,257,2016-07-07 23:12:21,5.34
1878,827,2016-07-31 06:37:09,12.82
1879,572,2017-03-01 10:06:33,4.28
1880,658,2016-11-09 05:22:35,6.96
1881,767,2016-08-21 08:55:41,12.84
1882,881,2016-07-23 04:41:19,18.18
1883,226,2016-07-30 06:11:23,20.32
1884,36,2016-12-15 03:35:14,14.44
1885,897,2016-12-02 09:41:36,5.88
1886,366,2016-11-27 18:44:54,17.65
1887,208,2017-02-13 12:46:49,5.32
1888,713,2016-12-07 15:45:25,4.54
1889,475,2017-02-21 05:55:25,3.20
1890,275,2016-11-29 19:25:19,15.23
1891,363,2016-07-15 04:18:07,2.14
1892,933,2016-12-27 14:08:11,3.74
1893,469,2016-07-01 00:39:01,4.28
1894,473,2016-11-01 05:13:46,4.28
1895,787,2016-12-18 10:51:27,13.90
1896,276,2016-12-21 17:42:03,18.71
1897,912,2016-08-12 19:03:43,9.63
1898,462,2016-06-24 22:40:14,17.10
1899,285,2016-07-30 17:23:52,5.34
1900,283,2016-12-13 15:37:46,14.99
1901,26,2016-11-19 09:58:47,2.14
1902,251,2017-02-14 17:39:22,3.20
1903,192,2017-01-27 17:46:27,19.27
1904,982,2017-02-24 14:10:08,4.28
1905,567,2017-03-30 09:29:25,16.03
1906,947,2016-11-27 14:18:19,4.28
1907,667,2017-02-12 19:17:20,3.21
1908,20,2016-06-24 16:20:10,8.56
1909,650,2017-03-14 17:47:12,2.14
1910,157,2016-10-17 00:20:34,8.55
1911,199,2017-03-27 22:01:25,17.11
1912,311,2016-06-12 03:06:41,4.28
1913,779,2017-02-01 23:50:45,2.14
1914,977,2017-03-16 07:49:25,10.69
1915,1000,2016-09-05 13:48:55,17.09
1916,301,2016-08-18 08:48:19,11.76
1917,460,2016-12-24 17:13:27,4.28
1918,641,2016-10-08 18:17:22,8.56
1919,524,2017-03-19 07:00:22,6.42
1920,865,2017-02-22 21:07:40,21.40
1921,422,2017-01-15 08:10:22,6.41
1922,332,2017-03-19 16:32:00,13.37
1923,283,2016-08-01 23:40:31,5.35
1924,715,2016-10-05 02:22:49,8.56
1925,506,2016-10-31 02:50:50,13.90
1926,789,2016-11-13 09:18:44,14.17
1927,559,2016-10-31 17:28:13,22.47
1928,582,2016-11-15 08:02:06,2.67
1929,52,2017-02-15 05:22:34,5.35
1930,433,2016-07-05 10:08:13,13.90
1931,127,2017-01-14 04:19:35,13.91
1932,968,2016-06-20 02:49:03,10.70
1933,403,2017-02-13 08:35:39,12.84
1934,385,2016-09-21 00:42:29,3.21
1935,617,2016-12-10 08:15:39,10.71
1936,163,2017-03-01 17:17:21,14.96
1937,438,2016-10-24 09:43:01,9.62
1938,16,2016-11-04 13:36:13,16.04
1939,19,2016-07-25 13:10:51,4.28
1940,937,2016-11-22 10:59:41,3.20
1941,739,2016-09-16 12:44:19,10.70
1942,797,2016-11-27 07:09:32,12.28
1943,113,2017-03-17 14:00:15,1.08
1944,415,2016-07-08 04:08:18,17.09
1945,487,2017-03-13 11:53:02,16.05
1946,98,2016-11-25 17:11:25,10.15
1947,983,2016-06-13 00:38:17,4.28
1948,767,2017-02-26 23:23:38,2.14
1949,389,2016-09-06 15:35:32,17.10
