inventory_id,shipment_item_id,rental_price
3783,379,1.99
3785,379,1.99
3786,380,0.99
3787,380,0.99
3788,380,0.99
3789,380,0.99
3790,380,0.99
3791,380,0.99
3792,380,0.99
3794,380,0.99
3795,380,0.99
3796,380,0.99
3797,380,0.99
3798,380,0.99
3799,380,0.99
3800,380,0.99
3801,380,0.99
3803,381,1.99
3806,381,1.99
3808,381,1.99
3810,381,1.99
3811,381,1.99
3812,381,1.99
3813,381,1.99
3814,381,1.99
3815,381,1.99
3816,382,1.99
3817,382,1.99
3818,382,1.99
3819,382,1.99
3821,382,1.99
3822,382,1.99
3823,382,1.99
3824,382,1.99
3825,382,1.99
3826,382,1.99
3827,383,1.99
3828,383,1.99
3829,384,1.99
3831,384,1.99
3832,384,1.99
3833,384,1.99
3835,384,1.99
3836,384,1.99
3837,384,1.99
3839,385,1.99
3840,386,1.99
3841,386,1.99
3842,386,1.99
3843,386,1.99
3844,386,1.99
3845,386,1.99
3846,386,1.99
3847,387,1.99
3848,387,1.99
3849,387,1.99
3850,387,1.99
3851,387,1.99
3853,387,1.99
3854,387,1.99
3855,387,1.99
3856,387,1.99
3857,387,1.99
3858,387,1.99
3859,388,2.99
3860,388,2.99
3861,388,2.99
3862,389,1.99
3863,389,1.99
3864,389,1.99
3865,389,1.99
3866,389,1.99
3867,389,1.99
3870,389,1.99
3871,389,1.99
3872,389,1.99
3874,389,1.99
3875,389,1.99
3876,389,1.99
3877,389,1.99
3878,390,1.99
3879,390,1.99
3880,390,1.99
3881,390,1.99
3882,390,1.99
3883,390,1.99
3885,390,1.99
3886,390,1.99
3887,390,1.99
3888,390,1.99
3889,390,1.99
3890,390,1.99
3891,390,1.99
3893,391,1.99
3895,392,2.99
3896,392,2.99
3897,392,2.99
3898,392,2.99
3901,392,2.99
3902,393,1.99
3903,393,1.99
3904,393,1.99
3905,393,1.99
3906,393,1.99
3907,393,1.99
3908,393,1.99
3909,393,1.99
3910,393,1.99
3911,393,1.99
3912,393,1.99
3913,393,1.99
3914,393,1.99
3915,393,1.99
3916,393,1.99
3917,393,1.99
3918,394,1.99
3919,394,1.99
3920,394,1.99
3921,394,1.99
3922,394,1.99
3923,394,1.99
3924,394,1.99
3925,394,1.99
3926,394,1.99
3927,394,1.99
3928,394,1.99
3929,394,1.99
3931,394,1.99
3933,394,1.99
3934,394,1.99
3935,395,1.99
3936,395,1.99
3937,395,1.99
3939,395,1.99
3940,395,1.99
3941,395,1.99
3942,395,1.99
3944,396,1.99
3945,397,1.99
3946,397,1.99
3948,397,1.99
3949,397,1.99
3950,397,1.99
3951,397,1.99
3952,397,1.99
3953,397,1.99
3954,397,1.99
3955,397,1.99
3956,397,1.99
3957,397,1.99
3958,397,1.99
3959,397,1.99
3960,397,1.99
3961,398,1.99
3962,398,1.99
3963,398,1.99
3965,398,1.99
3966,398,1.99
3967,398,1.99
3969,398,1.99
3970,398,1.99
3971,398,1.99
3972,398,1.99
3973,398,1.99
3974,398,1.99
3975,398,1.99
3976,398,1.99
3977,399,1.99
3978,399,1.99
3979,399,1.99
3980,399,1.99
3981,399,1.99
3982,399,1.99
3983,399,1.99
3985,399,1.99
3986,399,1.99
3987,400,1.99
3989,400,1.99
3990,400,1.99
3991,400,1.99
3992,400,1.99
3993,400,1.99
3994,400,1.99
3995,400,1.99
3996,400,1.99
3997,400,1.99
3998,400,1.99
3999,400,1.99
4000,400,1.99
4001,400,1.99
4003,401,1.99
4004,401,1.99
4005,401,1.99
4007,401,1.99
4008,401,1.99
4012,401,1.99
4013,401,1.99
4015,401,1.99
4016,402,1.99
4017,402,1.99
4018,402,1.99
4019,402,1.99
4020,402,1.99
4021,402,1.99
4022,402,1.99
4023,402,1.99
4024,402,1.99
4025,402,1.99
4026,402,1.99
4029,402,1.99
4030,403,0.99
4031,403,0.99
4033,403,0.99
4034,403,0.99
4035,403,0.99
4036,403,0.99
4037,403,0.99
4038,403,0.99
4039,403,0.99
4041,403,0.99
4043,403,0.99
4044,403,0.99
4045,403,0.99
4048,404,2.99
4050,404,2.99
4052,404,2.99
4053,404,2.99
4054,405,1.99
4055,405,1.99
4056,405,1.99
4057,405,1.99
4058,405,1.99
4059,406,1.99
4060,406,1.99
4061,406,1.99
4062,406,1.99
4063,407,1.99
4064,407,1.99
4065,407,1.99
4066,407,1.99
4067,407,1.99
4069,408,2.99
4070,408,2.99
4072,408,2.99
4073,409,1.99
4074,409,1.99
4075,409,1.99
4076,409,1.99
4077,409,1.99
4079,409,1.99
4080,409,1.99
4081,409,1.99
4082,409,1.99
4083,409,1.99
4084,409,1.99
4085,409,1.99
4086,409,1.99
4087,409,1.99
4088,410,1.99
4089,410,1.99
4090,410,1.99
4091,410,1.99
4093,410,1.99
4094,410,1.99
4095,410,1.99
4096,410,1.99
4097,410,1.99
4098,410,1.99
4099,410,1.99
4100,410,1.99
4101,410,1.99
4102,410,1.99
4104,410,1.99
4105,411,1.99
4108,412,1.99
4110,412,1.99
4111,412,1.99
4112,412,1.99
4113,412,1.99
4115,412,1.99
4116,412,1.99
4117,412,1.99
4118,412,1.99
4119,412,1.99
4120,412,1.99
4121,412,1.99
4122,412,1.99
4123,413,1.99
4124,413,1.99
4126,413,1.99
4127,413,1.99
4129,413,1.99
4130,413,1.99
4131,413,1.99
4132,413,1.99
4134,413,1.99
4135,414,1.99
4136,414,1.99
4137,414,1.99
4138,414,1.99
4139,414,1.99
4140,414,1.99
4141,414,1.99
4142,414,1.99
4143,414,1.99
4144,414,1.99
4145,415,2.99
4146,415,2.99
4147,415,2.99
4148,415,2.99
4150,415,2.99
4151,415,2.99
4152,416,1.99
4153,416,1.99
4155,416,1.99
4156,416,1.99
4158,417,1.99
4159,417,1.99
4161,417,1.99
4162,417,1.99
4163,417,1.99
4164,417,1.99
4166,417,1.99
4167,417,1.99
4168,417,1.99
4169,417,1.99
4170,417,1.99
4171,417,1.99
4172,417,1.99
4173,418,1.99
4174,418,1.99
4175,418,1.99
4176,418,1.99
4177,418,1.99
4178,418,1.99
4181,418,1.99
4182,418,1.99
4183,418,1.99
4185,418,1.99
4186,419,1.99
4187,419,1.99
4188,419,1.99
4189,419,1.99
4190,419,1.99
4191,419,1.99
4192,419,1.99
4193,419,1.99
4194,419,1.99
4196,419,1.99
4197,419,1.99
4198,419,1.99
4199,419,1.99
4200,419,1.99
4201,420,2.99
4202,420,2.99
4203,420,2.99
4204,420,2.99
4205,420,2.99
4206,420,2.99
4208,421,2.99
4209,421,2.99
4210,421,2.99
4211,421,2.99
4212,421,2.99
4213,421,2.99
4214,421,2.99
4215,422,1.99
4216,422,1.99
4218,422,1.99
4219,423,1.99
4220,423,1.99
4221,423,1.99
4222,423,1.99
4223,423,1.99
4224,423,1.99
4226,423,1.99
4227,423,1.99
4228,423,1.99
4229,423,1.99
4230,423,1.99
4231,423,1.99
4232,423,1.99
4233,423,1.99
4234,423,1.99
4235,423,1.99
4236,423,1.99
4237,424,1.99
4238,425,1.99
4239,425,1.99
4240,425,1.99
4242,425,1.99
4245,426,1.99
4247,426,1.99
4248,426,1.99
4249,426,1.99
4250,426,1.99
4251,426,1.99
4252,426,1.99
4253,427,0.99
4255,427,0.99
4257,427,0.99
4258,427,0.99
4260,427,0.99
4261,427,0.99
4263,427,0.99
4264,428,0.99
4265,428,0.99
4267,428,0.99
4268,428,0.99
4270,429,2.99
4271,429,2.99
4272,429,2.99
4273,429,2.99
4274,429,2.99
4275,429,2.99
4276,429,2.99
4277,429,2.99
4280,430,0.99
4281,430,0.99
4282,430,0.99
4284,430,0.99
4285,430,0.99
4286,430,0.99
4287,430,0.99
4288,431,1.99
4289,431,1.99
4290,431,1.99
4291,431,1.99
4292,431,1.99
4294,431,1.99
4295,432,2.99
4296,432,2.99
4298,433,1.99
4299,433,1.99
4300,433,1.99
4302,433,1.99
4305,433,1.99
4306,434,1.99
4307,434,1.99
4308,434,1.99
4309,434,1.99
4310,434,1.99
4311,434,1.99
4312,434,1.99
4313,434,1.99
4314,434,1.99
4315,434,1.99
4316,434,1.99
4317,434,1.99
4319,434,1.99
4320,434,1.99
4321,434,1.99
4322,434,1.99
4323,434,1.99
4324,434,1.99
4325,435,2.99
4326,435,2.99
4327,435,2.99
4328,435,2.99
4330,436,1.99
4331,436,1.99
4333,436,1.99
4334,436,1.99
4335,436,1.99
4336,436,1.99
4337,437,1.99
4338,438,2.99
4339,438,2.99
4340,438,2.99
4341,439,2.99
4342,439,2.99
4343,439,2.99
4344,439,2.99
4345,439,2.99
4347,440,1.99
4348,440,1.99
4350,441,1.99
4351,441,1.99
4352,441,1.99
4353,441,1.99
4355,441,1.99
4356,441,1.99
4357,441,1.99
4358,441,1.99
4359,441,1.99
4360,441,1.99
4363,442,1.99
4364,442,1.99
4365,442,1.99
4366,442,1.99
4367,442,1.99
4368,442,1.99
4369,442,1.99
4370,442,1.99
4371,442,1.99
4372,442,1.99
4374,442,1.99
4375,442,1.99
4376,443,1.99
4378,443,1.99
4379,443,1.99
4380,443,1.99
4381,443,1.99
4383,443,1.99
4384,443,1.99
4385,443,1.99
4386,443,1.99
4387,443,1.99
4388,444,1.99
4389,444,1.99
4390,444,1.99
4391,444,1.99
4392,444,1.99
4395,444,1.99
4396,444,1.99
4397,444,1.99
4398,444,1.99
4399,444,1.99
4400,444,1.99
4401,445,1.99
4402,445,1.99
4403,445,1.99
4404,445,1.99
4405,445,1.99
4406,445,1.99
4407,446,1.99
4408,446,1.99
4409,446,1.99
4410,446,1.99
4411,446,1.99
4412,446,1.99
4413,446,1.99
4414,446,1.99
4415,446,1.99
4416,446,1.99
4417,446,1.99
4418,446,1.99
4419,446,1.99
4423,446,1.99
4424,446,1.99
4425,447,1.99
4426,447,1.99
4427,447,1.99
4428,447,1.99
4429,447,1.99
4430,447,1.99
4431,447,1.99
4432,447,1.99
4433,447,1.99
4434,447,1.99
4435,447,1.99
4436,447,1.99
4437,447,1.99
4438,447,1.99
4440,448,1.99
4442,449,1.99
4444,449,1.99
4446,449,1.99
4447,449,1.99
4448,449,1.99
4449,449,1.99
4451,449,1.99
4452,449,1.99
4453,449,1.99
4454,449,1.99
4455,449,1.99
4456,449,1.99
4458,449,1.99
4459,449,1.99
4460,450,1.99
4461,450,1.99
4462,450,1.99
4463,450,1.99
4464,450,1.99
4466,450,1.99
4467,450,1.99
4468,450,1.99
4469,450,1.99
4470,450,1.99
4471,450,1.99
4472,450,1.99
4473,450,1.99
4475,450,1.99
4476,450,1.99
4477,450,1.99
4478,450,1.99
4479,451,1.99
4480,451,1.99
4481,451,1.99
4482,451,1.99
4483,451,1.99
4484,451,1.99
4485,451,1.99
4486,451,1.99
4488,451,1.99
4489,451,1.99
4491,452,2.99
4493,452,2.99
4494,452,2.99
4495,453,1.99
4496,453,1.99
4497,453,1.99
4498,453,1.99
4499,453,1.99
4500,453,1.99
4501,453,1.99
4502,453,1.99
4503,453,1.99
4504,453,1.99
4505,453,1.99
4506,453,1.99
4507,453,1.99
4508,453,1.99
4509,453,1.99
4510,453,1.99
4512,453,1.99
4513,454,1.99
4514,454,1.99
4516,454,1.99
4517,454,1.99
4519,454,1.99
4520,454,1.99
4521,454,1.99
4522,455,1.99
4523,455,1.99
4524,455,1.99
4525,455,1.99
4526,455,1.99
4527,455,1.99
4528,455,1.99
4530,455,1.99
4531,455,1.99
4532,455,1.99
4533,455,1.99
4535,456,1.99
4536,456,1.99
4537,456,1.99
4538,456,1.99
4539,456,1.99
4540,456,1.99
4541,456,1.99
4542,456,1.99
4543,457,2.99
4544,457,2.99
4545,457,2.99
4546,457,2.99
4549,457,2.99
4552,458,1.99
4554,458,1.99
4555,458,1.99
4556,458,1.99
4557,458,1.99
4558,458,1.99
4560,459,1.99
4561,459,1.99
4562,459,1.99
4563,459,1.99
4566,459,1.99
4567,459,1.99
4568,459,1.99
4569,459,1.99
4570,459,1.99
4572,459,1.99
4573,459,1.99
4574,459,1.99
4575,459,1.99
4577,460,1.99
4578,460,1.99
4579,460,1.99
4580,460,1.99
4582,460,1.99
4583,460,1.99
4584,460,1.99
4585,460,1.99
4586,460,1.99
4587,460,1.99
4588,460,1.99
4589,460,1.99
4590,460,1.99
4591,460,1.99
4592,460,1.99
4593,460,1.99
4594,460,1.99
4595,461,2.99
4596,461,2.99
4597,461,2.99
4598,461,2.99
4599,462,2.99
4600,462,2.99
4601,462,2.99
4602,462,2.99
4603,462,2.99
4604,462,2.99
4605,462,2.99
4606,462,2.99
4607,462,2.99
4608,462,2.99
4610,462,2.99
4611,462,2.99
4612,462,2.99
4613,462,2.99
4614,462,2.99
4615,463,2.99
4616,463,2.99
4617,463,2.99
4618,463,2.99
4619,463,2.99
4620,464,1.99
4621,464,1.99
4622,464,1.99
4623,464,1.99
4624,464,1.99
4625,464,1.99
4626,464,1.99
4627,464,1.99
4628,464,1.99
4629,465,2.99
4630,465,2.99
4631,465,2.99
4632,466,1.99
4633,467,1.99
4634,467,1.99
4635,467,1.99
4636,467,1.99
4637,467,1.99
4638,467,1.99
4639,467,1.99
4641,467,1.99
4642,467,1.99
4643,467,1.99
4645,467,1.99
4647,468,1.99
4648,469,2.99
4649,469,2.99
4650,469,2.99
4651,470,1.99
4653,470,1.99
4655,470,1.99
4657,470,1.99
4659,470,1.99
4661,470,1.99
4663,470,1.99
4666,471,1.99
4667,471,1.99
4668,471,1.99
4669,471,1.99
4670,471,1.99
4671,471,1.99
4672,471,1.99
4673,472,1.99
4674,472,1.99
4675,472,1.99
4677,472,1.99
4678,472,1.99
4679,472,1.99
4680,472,1.99
4681,472,1.99
4682,473,1.99
4683,473,1.99
4684,473,1.99
4685,473,1.99
4687,473,1.99
4689,473,1.99
4690,473,1.99
4691,473,1.99
4692,474,2.99
4694,474,2.99
4696,474,2.99
4698,474,2.99
4699,474,2.99
4700,474,2.99
4701,475,1.99
4702,476,2.99
4703,476,2.99
4704,476,2.99
4705,477,1.99
4706,478,0.99
4707,478,0.99
4708,478,0.99
4709,478,0.99
4711,478,0.99
4712,478,0.99
4713,478,0.99
4714,478,0.99
4716,478,0.99
4718,478,0.99
4719,479,0.99
4720,479,0.99
4721,479,0.99
4722,479,0.99
4724,479,0.99
4725,479,0.99
4726,479,0.99
4727,479,0.99
4729,480,1.99
4730,480,1.99
4731,480,1.99
4732,480,1.99
4733,481,1.99
4734,481,1.99
4735,481,1.99
4736,481,1.99
4737,481,1.99
4738,481,1.99
4739,481,1.99
4740,481,1.99
4741,481,1.99
4743,482,2.99
4744,482,2.99
4746,482,2.99
4747,482,2.99
4749,482,2.99
4750,482,2.99
4751,483,1.99
4752,483,1.99
4753,483,1.99
4755,483,1.99
4757,483,1.99
4758,483,1.99
4759,483,1.99
4760,483,1.99
4761,483,1.99
4762,484,1.99
4764,484,1.99
4765,484,1.99
4767,484,1.99
4768,484,1.99
4769,484,1.99
4770,484,1.99
4771,484,1.99
4772,484,1.99
4773,484,1.99
4774,484,1.99
4776,484,1.99
4778,485,1.99
4779,485,1.99
4780,485,1.99
4781,485,1.99
4782,485,1.99
4783,485,1.99
4784,485,1.99
4785,485,1.99
4786,485,1.99
4787,485,1.99
4788,485,1.99
4790,485,1.99
4792,485,1.99
4793,486,1.99
4795,486,1.99
4796,486,1.99
4797,486,1.99
4798,486,1.99
4800,487,1.99
4801,487,1.99
4803,487,1.99
4804,487,1.99
4806,487,1.99
4807,487,1.99
4808,487,1.99
4809,487,1.99
4810,487,1.99
4811,487,1.99
4812,487,1.99
4813,487,1.99
4814,487,1.99
4815,487,1.99
4816,487,1.99
4817,488,2.99
4818,488,2.99
4820,488,2.99
4821,488,2.99
4822,488,2.99
4824,489,1.99
4825,489,1.99
4826,489,1.99
4828,489,1.99
4829,489,1.99
4830,489,1.99
4831,489,1.99
4832,489,1.99
4833,489,1.99
4834,489,1.99
4836,489,1.99
4837,489,1.99
4838,489,1.99
4839,489,1.99
4840,489,1.99
4841,489,1.99
4843,489,1.99
4844,490,1.99
4845,490,1.99
4846,490,1.99
4847,490,1.99
4848,490,1.99
4849,490,1.99
4850,490,1.99
4851,490,1.99
4852,490,1.99
4853,490,1.99
4854,490,1.99
4855,491,1.99
4856,491,1.99
4857,492,2.99
4858,492,2.99
4859,493,1.99
4860,493,1.99
4862,493,1.99
4864,493,1.99
4866,493,1.99
4867,493,1.99
4870,494,1.99
4871,494,1.99
4874,494,1.99
4875,494,1.99
4876,494,1.99
4877,494,1.99
4878,494,1.99
4879,494,1.99
4880,494,1.99
4881,494,1.99
4882,494,1.99
4883,494,1.99
4884,494,1.99
4886,494,1.99
4887,494,1.99
4888,495,0.99
4890,495,0.99
4891,495,0.99
4893,495,0.99
4894,495,0.99
4895,496,1.99
4896,496,1.99
4899,497,1.99
4900,497,1.99
4901,497,1.99
4903,497,1.99
4904,497,1.99
4905,497,1.99
4906,497,1.99
4907,497,1.99
4908,497,1.99
4909,497,1.99
4911,497,1.99
4912,497,1.99
4914,497,1.99
4915,497,1.99
4917,497,1.99
4920,498,1.99
4921,498,1.99
4922,498,1.99
4923,498,1.99
4924,498,1.99
4926,498,1.99
4928,498,1.99
4929,498,1.99
4930,498,1.99
4931,498,1.99
4932,498,1.99
4933,499,0.99
4934,499,0.99
4935,499,0.99
4936,499,0.99
4937,499,0.99
4938,499,0.99
4939,499,0.99
4940,499,0.99
4941,499,0.99
4942,499,0.99
4943,499,0.99
4944,499,0.99
4945,499,0.99
4946,500,1.99
4947,500,1.99
4948,500,1.99
4949,500,1.99
4950,500,1.99
4952,500,1.99
4953,500,1.99
4954,500,1.99
4955,500,1.99
4956,500,1.99
4957,500,1.99
4958,500,1.99
4959,500,1.99
4960,501,1.99
4961,501,1.99
4962,501,1.99
4963,501,1.99
4964,501,1.99
4965,501,1.99
4967,501,1.99
4969,501,1.99
4970,501,1.99
4971,501,1.99
4972,501,1.99
4973,501,1.99
4974,501,1.99
4975,501,1.99
4977,501,1.99
4978,501,1.99
4979,501,1.99
4983,502,0.99
4985,502,0.99
4986,502,0.99
4987,502,0.99
4989,502,0.99
4990,502,0.99
4991,502,0.99
4992,502,0.99
4993,502,0.99
4994,502,0.99
4995,502,0.99
4996,502,0.99
4997,502,0.99
4998,503,2.99
4999,503,2.99
5000,504,1.99
5001,504,1.99
5002,505,1.99
5003,505,1.99
5004,505,1.99
5005,505,1.99
5006,505,1.99
5007,505,1.99
5008,505,1.99
5010,505,1.99
5011,505,1.99
5012,505,1.99
5013,505,1.99
5014,505,1.99
5015,505,1.99
5016,505,1.99
5017,506,2.99
5019,506,2.99
5020,506,2.99
5021,506,2.99
5022,507,1.99
5023,507,1.99
5024,507,1.99
5025,507,1.99
5026,507,1.99
5027,507,1.99
5028,507,1.99
5029,507,1.99
5030,507,1.99
5031,507,1.99
5032,507,1.99
5033,507,1.99
5034,507,1.99
5036,507,1.99
5037,507,1.99
5041,508,1.99
5042,508,1.99
5043,508,1.99
5044,508,1.99
5046,508,1.99
5047,508,1.99
5048,508,1.99
5049,508,1.99
5050,508,1.99
5051,509,1.99
5052,509,1.99
5053,509,1.99
5054,509,1.99
5055,509,1.99
5056,509,1.99
5057,509,1.99
5058,509,1.99
5060,509,1.99
5062,509,1.99
5063,509,1.99
5064,509,1.99
5065,509,1.99
5066,510,2.99
5067,510,2.99
5068,510,2.99
5069,510,2.99
5070,510,2.99
5071,510,2.99
5073,510,2.99
5075,511,1.99
5076,511,1.99
5077,511,1.99
5078,511,1.99
5079,511,1.99
5080,511,1.99
5081,511,1.99
5082,511,1.99
5083,511,1.99
5084,511,1.99
5085,511,1.99
5086,511,1.99
5087,511,1.99
5089,511,1.99
5090,511,1.99
5091,511,1.99
5092,511,1.99
5093,511,1.99
5094,512,1.99
5095,512,1.99
5096,512,1.99
5097,512,1.99
5099,512,1.99
5100,512,1.99
5101,512,1.99
5102,512,1.99
5103,512,1.99
5104,512,1.99
5108,513,1.99
5109,513,1.99
5110,513,1.99
5111,513,1.99
5112,513,1.99
5113,514,1.99
5114,514,1.99
5115,514,1.99
5116,514,1.99
5117,514,1.99
5118,514,1.99
5119,514,1.99
5120,514,1.99
5121,514,1.99
5122,514,1.99
5124,514,1.99
5125,514,1.99
5126,514,1.99
5127,514,1.99
5128,514,1.99
5129,514,1.99
5130,515,1.99
5131,515,1.99
5132,515,1.99
5133,515,1.99
5134,515,1.99
5135,515,1.99
5137,515,1.99
5138,515,1.99
5139,515,1.99
5141,515,1.99
5142,515,1.99
5143,515,1.99
5144,515,1.99
5145,515,1.99
5146,515,1.99
5147,515,1.99
5148,515,1.99
5149,516,0.99
5150,516,0.99
5151,516,0.99
5152,516,0.99
5153,516,0.99
5154,516,0.99
5155,516,0.99
5156,516,0.99
5157,516,0.99
5158,516,0.99
5159,516,0.99
5160,516,0.99
5162,516,0.99
5163,516,0.99
5164,516,0.99
5166,517,2.99
5168,517,2.99
5169,518,2.99
5170,518,2.99
5172,518,2.99
5173,518,2.99
5174,518,2.99
5175,518,2.99
5176,518,2.99
5177,519,0.99
5179,519,0.99
5181,519,0.99
5182,519,0.99
5183,519,0.99
5184,519,0.99
5185,519,0.99
5186,519,0.99
5187,519,0.99
5188,519,0.99
5189,519,0.99
5191,520,0.99
5192,520,0.99
5193,520,0.99
5194,520,0.99
5195,520,0.99
5196,520,0.99
5197,520,0.99
5198,520,0.99
5200,520,0.99
5201,520,0.99
5202,520,0.99
5203,521,1.99
5204,521,1.99
5205,521,1.99
5206,521,1.99
5208,521,1.99
5209,521,1.99
5211,521,1.99
5212,521,1.99
5214,522,2.99
5215,522,2.99
5216,522,2.99
5217,522,2.99
5218,522,2.99
5219,522,2.99
5220,522,2.99
5221,522,2.99
5222,522,2.99
5223,523,1.99
5224,523,1.99
5225,523,1.99
5226,523,1.99
5227,523,1.99
5228,523,1.99
5230,523,1.99
5231,523,1.99
5232,523,1.99
5233,524,1.99
5234,524,1.99
5235,524,1.99
5236,524,1.99
5237,524,1.99
5238,524,1.99
5240,525,2.99
5241,525,2.99
5242,526,1.99
5243,527,1.99
5244,527,1.99
5245,527,1.99
5246,527,1.99
5247,527,1.99
5249,528,1.99
5250,528,1.99
5251,528,1.99
5252,528,1.99
5253,528,1.99
5254,528,1.99
5255,528,1.99
5257,528,1.99
5259,528,1.99
5260,528,1.99
5261,528,1.99
5262,528,1.99
5263,528,1.99
5264,528,1.99
5266,528,1.99
5267,528,1.99
5269,529,0.99
5270,529,0.99
5271,529,0.99
5272,529,0.99
5273,529,0.99
5274,529,0.99
5275,529,0.99
5277,529,0.99
5278,529,0.99
5279,529,0.99
5281,530,1.99
5282,530,1.99
5283,530,1.99
5284,530,1.99
5285,530,1.99
5286,530,1.99
5287,530,1.99
5288,530,1.99
5289,531,1.99
5290,532,1.99
5291,533,1.99
5292,533,1.99
5293,533,1.99
5296,533,1.99
5297,533,1.99
5300,533,1.99
5301,533,1.99
5302,534,2.99
5303,534,2.99
5304,534,2.99
5305,535,1.99
5306,535,1.99
5307,535,1.99
5308,535,1.99
5309,535,1.99
5310,535,1.99
5311,535,1.99
5312,535,1.99
5313,535,1.99
5314,535,1.99
5315,535,1.99
5316,536,0.99
5317,536,0.99
5318,536,0.99
5319,536,0.99
5320,536,0.99
5321,536,0.99
5322,536,0.99
5323,536,0.99
5324,536,0.99
5326,536,0.99
5327,536,0.99
5328,536,0.99
5330,536,0.99
5331,536,0.99
5332,536,0.99
5333,536,0.99
5334,536,0.99
5335,536,0.99
5336,537,1.99
5337,537,1.99
5338,537,1.99
5339,537,1.99
5340,537,1.99
5341,537,1.99
5342,537,1.99
5343,537,1.99
5344,537,1.99
5345,537,1.99
5346,537,1.99
5347,537,1.99
5348,537,1.99
5350,537,1.99
5351,537,1.99
5352,537,1.99
5353,537,1.99
5354,537,1.99
5355,537,1.99
5356,538,2.99
5357,538,2.99
5358,538,2.99
5359,538,2.99
5360,538,2.99
5362,538,2.99
5363,539,1.99
5364,539,1.99
5365,539,1.99
5366,539,1.99
5367,539,1.99
5368,539,1.99
5369,539,1.99
5370,539,1.99
5371,539,1.99
5372,539,1.99
5373,539,1.99
5374,539,1.99
5375,539,1.99
5376,539,1.99
5377,539,1.99
5378,539,1.99
5379,539,1.99
5380,539,1.99
5381,539,1.99
5382,540,2.99
5383,540,2.99
5384,540,2.99
5385,540,2.99
5386,540,2.99
5387,540,2.99
5388,540,2.99
5389,540,2.99
5390,541,1.99
5391,541,1.99
5392,541,1.99
5393,541,1.99
5394,542,1.99
5395,542,1.99
5397,542,1.99
5398,542,1.99
5399,542,1.99
5400,542,1.99
5401,542,1.99
5402,542,1.99
5403,542,1.99
5404,542,1.99
5405,542,1.99
5406,542,1.99
5407,542,1.99
5408,542,1.99
5409,543,1.99
5410,543,1.99
5411,543,1.99
5412,543,1.99
5413,543,1.99
5414,543,1.99
5415,543,1.99
5416,544,1.99
5417,544,1.99
5418,545,0.99
5419,545,0.99
5421,545,0.99
5422,545,0.99
5423,545,0.99
5424,545,0.99
5425,545,0.99
5426,545,0.99
5427,545,0.99
5429,545,0.99
5430,545,0.99
5432,545,0.99
5433,545,0.99
5434,545,0.99
5435,545,0.99
5437,545,0.99
5438,546,1.99
5439,546,1.99
5440,546,1.99
5441,546,1.99
5443,546,1.99
5444,546,1.99
5445,546,1.99
5446,546,1.99
5447,546,1.99
5448,546,1.99
5449,546,1.99
5450,546,1.99
5451,547,2.99
5452,547,2.99
5455,547,2.99
5456,547,2.99
5457,547,2.99
5459,547,2.99
5460,548,2.99
5461,548,2.99
5462,548,2.99
5463,548,2.99
5464,548,2.99
5465,548,2.99
5466,549,1.99
5467,549,1.99
5469,549,1.99
5470,549,1.99
5471,549,1.99
5472,549,1.99
5473,549,1.99
5474,549,1.99
5475,549,1.99
5476,549,1.99
5477,549,1.99
5478,550,1.99
5479,551,1.99
5480,551,1.99
5481,551,1.99
5482,551,1.99
5483,551,1.99
5486,551,1.99
5487,551,1.99
5488,552,1.99
5489,553,1.99
5490,553,1.99
5491,553,1.99
5492,553,1.99
5493,553,1.99
5494,553,1.99
5495,553,1.99
5496,553,1.99
5497,553,1.99
5498,554,0.99
5499,554,0.99
5501,555,2.99
5502,555,2.99
5503,555,2.99
5504,555,2.99
5505,555,2.99
5506,555,2.99
5507,555,2.99
5508,555,2.99
5509,556,1.99
5510,556,1.99
5512,556,1.99
5513,556,1.99
5514,556,1.99
5516,556,1.99
5517,556,1.99
5518,556,1.99
5519,557,1.99
5520,557,1.99
5521,557,1.99
5523,557,1.99
5524,557,1.99
5525,557,1.99
5527,557,1.99
5528,557,1.99
5529,557,1.99
5531,558,0.99
5532,558,0.99
5533,558,0.99
5534,558,0.99
5536,558,0.99
5537,558,0.99
5538,558,0.99
5540,559,1.99
5542,559,1.99
5543,559,1.99
5544,559,1.99
5545,559,1.99
5546,559,1.99
5548,559,1.99
5549,559,1.99
5550,559,1.99
5551,559,1.99
5552,559,1.99
5553,559,1.99
5554,559,1.99
5555,559,1.99
5556,560,1.99
5557,560,1.99
5558,560,1.99
5559,560,1.99
5560,560,1.99
5561,560,1.99
5562,560,1.99
5563,560,1.99
5564,560,1.99
5565,560,1.99
5566,560,1.99
5567,560,1.99
5568,560,1.99
5569,560,1.99
5570,561,1.99
5571,561,1.99
5572,561,1.99
5573,561,1.99
5574,561,1.99
5576,561,1.99
5578,561,1.99
5579,561,1.99
5580,561,1.99
5582,561,1.99
5583,562,1.99
5584,562,1.99
5585,562,1.99
5586,562,1.99
5587,562,1.99
5588,562,1.99
5589,562,1.99
5590,562,1.99
5591,562,1.99
5592,562,1.99
5593,562,1.99
5594,562,1.99
5595,562,1.99
5596,563,1.99
5597,563,1.99
5598,563,1.99
5599,563,1.99
5600,563,1.99
5601,563,1.99
5602,563,1.99
5603,563,1.99
5604,563,1.99
5606,563,1.99
5607,563,1.99
5608,563,1.99
5609,563,1.99
