invoice_item_id,inventory_id,discount_id,invoice_id,rental_price,return_date
9586,8526,NULL,1761,2.99,2017-02-25 18:39:29
9587,4146,NULL,1761,2.99,2016-12-03 00:40:53
9588,9664,NULL,1761,1.99,NULL
9589,4464,NULL,1761,1.99,2016-11-02 06:34:49
9590,10036,NULL,1761,0.99,2016-08-16 01:43:07
9591,3541,NULL,1761,1.99,NULL
9592,9898,NULL,1761,1.99,2017-02-08 01:46:38
9593,4852,NULL,1762,1.99,NULL
9594,10284,NULL,1762,1.99,2017-02-15 21:21:32
9595,4352,NULL,1762,1.99,2016-10-21 19:33:56
9596,5928,NULL,1763,2.99,2017-03-30 15:30:12
9597,618,NULL,1763,0.99,2017-03-20 15:42:54
9598,7899,NULL,1763,1.99,2017-03-13 04:23:17
9599,5008,NULL,1763,1.99,2017-03-19 16:02:46
9600,501,NULL,1763,1.99,2017-03-28 23:27:21
9601,5998,4,1763,1.00,2017-03-27 22:35:58
9602,1379,NULL,1764,2.99,2016-07-27 08:48:28
9603,5556,NULL,1764,1.99,2016-11-17 16:04:30
9604,5383,NULL,1764,2.99,2017-02-21 01:32:00
9605,10079,NULL,1764,1.99,2016-12-21 15:11:03
9606,10364,NULL,1764,1.99,NULL
9607,8538,NULL,1764,1.99,2017-03-19 01:35:01
9608,7895,NULL,1764,2.99,NULL
9609,10087,NULL,1765,1.99,NULL
9610,9850,NULL,1765,1.99,2016-11-07 07:27:21
9611,6481,NULL,1765,0.99,2017-04-01 18:33:13
9612,3893,NULL,1765,1.99,2017-02-14 14:53:13
9613,6150,NULL,1765,2.99,NULL
9614,6979,NULL,1765,1.99,2016-11-03 13:49:41
9615,7254,NULL,1766,0.99,NULL
9616,6629,NULL,1766,0.99,2016-10-01 23:31:47
9617,8883,NULL,1766,1.99,2016-10-16 20:56:39
9618,1912,NULL,1766,1.99,2017-01-04 20:19:32
9619,3985,NULL,1766,1.99,2016-11-12 00:30:51
9620,9224,NULL,1767,0.99,2017-01-24 17:35:29
9621,2436,NULL,1767,1.99,2017-01-10 08:11:34
9622,4082,NULL,1768,1.99,NULL
9623,5198,NULL,1768,0.99,2017-03-23 07:27:35
9624,6567,NULL,1768,1.99,NULL
9625,5785,NULL,1768,1.99,2016-09-04 15:25:15
9626,3046,NULL,1768,1.99,NULL
9627,2309,NULL,1768,1.99,2017-01-29 01:57:17
9628,4446,NULL,1768,1.99,2017-01-27 19:41:05
9629,4943,NULL,1768,0.99,2016-11-14 17:08:12
9630,2840,NULL,1768,1.99,2016-10-29 14:06:55
9631,5932,NULL,1769,1.99,2016-11-21 12:51:38
9632,10142,NULL,1769,1.99,NULL
9633,4965,NULL,1769,1.99,2016-11-26 06:11:02
9634,9722,NULL,1769,1.99,2017-03-09 01:03:43
9635,1836,NULL,1769,1.99,NULL
9636,2084,NULL,1769,1.99,NULL
9637,7997,NULL,1770,1.99,2017-02-23 11:01:17
9638,1090,NULL,1770,0.99,NULL
9639,5781,NULL,1770,1.99,NULL
9640,9959,NULL,1770,2.99,2017-03-31 22:15:04
9641,7859,NULL,1770,1.99,2017-02-28 11:49:57
9642,9287,NULL,1770,1.99,2017-03-08 01:34:18
9643,1575,NULL,1770,1.99,2017-02-24 11:22:28
9644,5117,NULL,1770,1.99,2017-03-01 18:52:10
9645,8633,NULL,1770,1.99,2017-03-28 15:14:28
9646,2345,NULL,1770,1.99,2017-02-27 19:24:12
9647,8855,NULL,1771,0.99,2016-11-09 19:38:37
9648,7968,NULL,1771,0.99,2016-10-02 21:12:25
9649,3826,NULL,1772,1.99,NULL
9650,3275,NULL,1772,1.99,2017-02-12 12:55:06
9651,9109,NULL,1772,0.99,2017-02-20 06:22:02
9652,2896,NULL,1773,0.99,2017-03-31 23:23:25
9653,6022,NULL,1773,0.99,2017-03-19 22:49:21
9654,8622,2,1774,1.49,NULL
9655,1434,NULL,1774,1.99,2017-02-04 18:00:52
9656,3597,NULL,1774,1.99,NULL
9657,3305,NULL,1774,1.99,2017-02-05 02:20:45
9658,5960,NULL,1775,1.99,2016-09-10 16:51:14
9659,7684,NULL,1775,1.99,2017-01-22 19:52:44
9660,4896,NULL,1775,1.99,2017-01-02 06:43:40
9661,5055,NULL,1775,1.99,2017-02-07 17:24:05
9662,6167,NULL,1775,1.99,NULL
9663,5727,NULL,1775,1.99,NULL
9664,4979,NULL,1775,1.99,NULL
9665,9502,NULL,1775,0.99,NULL
9666,3684,NULL,1775,1.99,2017-02-13 00:45:00
9667,1399,NULL,1775,2.99,2016-10-12 18:11:22
9668,6091,NULL,1776,1.99,2016-09-30 13:32:48
9669,6310,NULL,1776,1.99,2016-11-08 10:53:49
9670,7774,NULL,1776,1.99,2016-09-02 11:01:48
9671,2745,NULL,1776,1.99,2016-09-03 20:08:01
9672,8305,NULL,1776,1.99,2016-12-05 11:53:25
9673,654,NULL,1776,0.99,2016-10-09 16:09:07
9674,1216,NULL,1777,1.99,NULL
9675,7052,NULL,1778,1.99,2017-01-26 08:04:16
9676,7742,NULL,1778,1.99,NULL
9677,5859,NULL,1778,1.99,2017-01-11 21:58:04
9678,6561,NULL,1778,1.99,2016-12-12 13:47:06
9679,2923,NULL,1779,1.99,2016-12-20 14:50:35
9680,2683,NULL,1779,1.99,2016-10-09 22:13:48
9681,7884,NULL,1779,1.99,2017-02-22 09:01:18
9682,4522,NULL,1779,1.99,2017-03-30 15:24:47
9683,6500,NULL,1780,1.99,2017-01-02 06:28:27
9684,6807,NULL,1780,1.99,2017-02-21 03:54:36
9685,3965,NULL,1780,1.99,2016-10-29 19:04:36
9686,958,NULL,1780,1.99,NULL
9687,8056,NULL,1780,1.99,NULL
9688,5558,NULL,1780,1.99,2016-12-21 09:15:40
9689,6339,NULL,1780,0.99,2016-09-12 01:38:07
9690,8435,NULL,1780,2.99,NULL
9691,5564,NULL,1780,1.99,2016-07-05 00:04:14
9692,2415,NULL,1780,0.99,2016-08-21 03:22:25
9693,8565,2,1781,1.49,2017-01-11 22:26:03
9694,9351,NULL,1781,0.99,2017-03-18 19:46:15
9695,1798,2,1781,1.49,2017-01-25 01:33:15
9696,8523,2,1781,2.24,2017-02-21 15:21:11
9697,8228,NULL,1781,2.99,2017-01-25 10:22:30
9698,8159,NULL,1781,0.99,2016-12-17 02:32:45
9699,7157,NULL,1781,1.99,2017-01-19 12:11:31
9700,276,NULL,1782,0.99,NULL
9701,1925,NULL,1782,2.99,NULL
9702,6886,NULL,1782,1.99,NULL
9703,118,NULL,1782,1.99,NULL
9704,9359,NULL,1783,1.99,2017-02-24 21:35:03
9705,8182,NULL,1783,1.99,2016-11-05 13:43:37
9706,1311,NULL,1783,0.99,2016-11-20 08:18:15
9707,7047,NULL,1783,1.99,2017-02-12 06:39:36
9708,1141,NULL,1783,1.99,2017-02-08 13:01:01
9709,116,NULL,1783,1.99,2016-11-23 19:22:49
9710,2596,NULL,1783,1.99,NULL
9711,7783,NULL,1783,1.99,2016-11-28 06:40:00
9712,3195,NULL,1783,0.99,2017-01-12 12:49:39
9713,3194,NULL,1784,0.99,2017-02-10 05:56:32
9714,4887,NULL,1784,1.99,2016-11-12 17:49:21
9715,4343,NULL,1784,2.99,2016-12-23 04:03:08
9716,9201,NULL,1784,1.99,2017-01-19 09:22:19
9717,3886,NULL,1784,1.99,2016-09-23 22:12:23
9718,4216,NULL,1785,1.99,2017-02-05 02:08:18
9719,3454,NULL,1785,1.99,2017-01-10 01:04:48
9720,239,NULL,1785,1.99,NULL
9721,5870,NULL,1785,0.99,2016-10-06 22:57:05
9722,4605,NULL,1786,2.99,2017-03-22 11:17:50
9723,6312,NULL,1786,1.99,NULL
9724,9344,NULL,1787,0.99,2017-02-10 16:55:33
9725,2576,NULL,1788,0.99,NULL
9726,881,NULL,1788,2.99,2016-11-23 16:47:52
9727,634,NULL,1788,1.99,2017-01-31 14:34:41
9728,6784,NULL,1788,1.99,2016-11-26 18:07:14
9729,3477,NULL,1788,0.99,2017-01-24 04:21:46
9730,1465,NULL,1788,1.99,2016-12-18 14:37:43
9731,2082,NULL,1788,1.99,2016-12-11 16:33:58
9732,6926,NULL,1788,1.99,2016-10-27 06:39:32
9733,2891,NULL,1788,1.99,2017-03-03 05:24:57
9734,202,NULL,1789,1.99,NULL
9735,9400,NULL,1789,2.99,2017-03-21 09:45:12
9736,7823,NULL,1789,1.99,2017-02-12 16:50:56
9737,3387,4,1789,1.00,2017-02-12 20:36:20
9738,3872,NULL,1789,1.99,2017-03-28 18:07:58
9739,8606,NULL,1789,1.99,2017-03-02 15:26:56
9740,5693,NULL,1790,1.99,2016-11-26 07:57:00
9741,5488,NULL,1790,1.99,NULL
9742,6619,NULL,1790,2.99,2017-02-14 22:19:05
9743,5138,NULL,1790,1.99,2017-01-10 21:54:51
9744,2343,NULL,1790,1.99,2017-03-07 21:36:36
9745,4936,NULL,1791,0.99,2017-01-20 08:03:43
9746,1195,2,1791,1.49,NULL
9747,5618,NULL,1791,1.99,2017-02-18 19:10:30
9748,10263,NULL,1791,0.99,2017-01-15 09:52:15
9749,1494,NULL,1791,2.99,2017-03-04 03:56:06
9750,10398,2,1791,1.49,2017-01-14 18:56:40
9751,7059,3,1791,1.49,2017-02-03 14:15:40
9752,3778,2,1791,1.49,2017-03-29 21:45:09
9753,6039,NULL,1792,0.99,2016-11-25 02:15:44
9754,2061,NULL,1793,1.99,2017-01-31 22:03:58
9755,9539,NULL,1793,1.99,2017-02-03 04:51:54
9756,7819,2,1793,1.49,NULL
9757,7257,2,1793,1.49,2017-01-14 18:58:29
9758,6003,NULL,1793,1.99,2017-03-05 23:27:49
9759,6102,NULL,1793,1.99,NULL
9760,9979,NULL,1793,1.99,2016-12-22 01:01:26
9761,6901,NULL,1793,0.99,2017-01-10 04:06:13
9762,4145,NULL,1793,2.99,NULL
9763,5206,NULL,1793,1.99,2017-03-21 14:22:48
9764,5881,NULL,1794,0.99,2017-02-18 00:08:42
9765,3107,NULL,1794,1.99,NULL
9766,2620,NULL,1794,2.99,2017-01-27 08:24:38
9767,1967,NULL,1794,1.99,2017-01-29 12:15:33
9768,10301,NULL,1794,1.99,2017-01-29 05:50:31
9769,1321,NULL,1794,1.99,NULL
9770,9996,NULL,1795,1.99,2016-08-14 04:04:52
9771,4438,NULL,1795,1.99,2017-03-09 04:28:14
9772,7980,NULL,1795,1.99,2017-03-29 03:39:09
9773,4651,NULL,1795,1.99,2016-06-26 02:18:15
9774,58,NULL,1795,1.99,2016-09-21 02:14:15
9775,4637,NULL,1795,1.99,2016-12-07 05:57:02
9776,8752,NULL,1795,0.99,2016-11-13 06:51:51
9777,3991,NULL,1796,1.99,2017-03-29 05:27:34
9778,9293,NULL,1796,1.99,2017-03-17 00:39:46
9779,8576,NULL,1796,1.99,NULL
9780,2667,NULL,1796,2.99,NULL
9781,10109,NULL,1796,1.99,2017-03-31 11:15:19
9782,1636,NULL,1796,1.99,2017-03-24 17:54:10
9783,6744,NULL,1796,1.99,2017-03-21 07:29:23
9784,10395,NULL,1796,1.99,NULL
9785,5372,5,1797,1.00,NULL
9786,5926,NULL,1797,2.99,2017-03-09 05:00:33
9787,5751,NULL,1797,1.99,NULL
9788,2120,NULL,1798,0.99,2017-03-21 20:19:47
9789,7943,NULL,1798,1.99,2017-03-21 05:59:34
9790,3361,NULL,1798,0.99,NULL
9791,1697,NULL,1798,1.99,2017-03-23 21:36:35
9792,6175,NULL,1798,1.99,2017-03-11 09:21:47
9793,1271,5,1798,0.50,2017-03-24 17:53:50
9794,7606,4,1798,1.00,2017-03-16 20:49:10
9795,9554,NULL,1798,1.99,2017-03-17 20:09:45
9796,5370,5,1798,1.00,2017-03-31 07:06:05
9797,368,NULL,1799,1.99,2016-11-29 17:34:31
9798,1881,NULL,1799,1.99,2016-12-24 09:50:21
9799,4326,NULL,1799,2.99,2016-09-16 01:01:09
9800,9081,NULL,1799,0.99,2016-12-01 19:25:15
9801,7560,NULL,1799,1.99,NULL
9802,3875,NULL,1799,1.99,2017-02-22 21:03:50
9803,1072,NULL,1799,2.99,2016-12-31 12:37:48
9804,5935,NULL,1799,1.99,2016-11-23 03:50:43
9805,6555,NULL,1800,1.99,2016-12-20 08:13:26
9806,335,NULL,1800,0.99,2016-12-29 03:14:30
9807,6821,NULL,1800,1.99,NULL
9808,3979,2,1800,1.49,2017-01-24 07:40:12
9809,4593,NULL,1800,1.99,2017-03-21 04:47:42
9810,1332,2,1800,1.49,2017-02-23 00:40:53
9811,6380,4,1801,1.00,2017-03-30 18:26:17
9812,4630,NULL,1801,2.99,2017-04-01 14:50:30
9813,28,NULL,1801,1.99,2017-04-01 05:13:43
9814,7853,NULL,1801,1.99,2017-03-28 21:31:22
9815,1977,NULL,1802,1.99,2017-02-22 01:17:52
9816,10209,NULL,1802,0.99,2017-03-15 18:07:27
9817,988,NULL,1802,1.99,2017-02-18 04:46:02
9818,3908,NULL,1802,1.99,2017-02-10 01:25:44
9819,6736,NULL,1802,1.99,2016-12-04 13:55:10
9820,6206,NULL,1802,2.99,2016-11-13 23:13:23
9821,9433,NULL,1803,0.99,2017-03-25 04:54:48
9822,5303,NULL,1803,2.99,2017-02-03 12:13:29
9823,7394,NULL,1803,1.99,2016-12-24 23:41:12
9824,9470,NULL,1803,1.99,2017-01-09 02:26:33
9825,4604,NULL,1803,2.99,2017-01-11 23:03:11
9826,4402,NULL,1803,1.99,2017-03-19 17:53:43
9827,6659,NULL,1803,2.99,2017-01-18 08:48:42
9828,9496,NULL,1803,0.99,2017-02-04 23:06:08
9829,4929,NULL,1803,1.99,NULL
9830,9167,NULL,1804,1.99,2017-03-08 22:34:55
9831,8717,NULL,1804,1.99,NULL
9832,2077,NULL,1804,1.99,2017-03-13 07:39:01
9833,1701,NULL,1805,1.99,2017-01-19 13:32:28
9834,8081,NULL,1805,1.99,NULL
9835,3849,NULL,1805,1.99,2017-01-13 17:35:18
9836,3160,NULL,1805,1.99,2016-10-30 22:33:19
9837,10246,NULL,1805,1.99,2016-08-19 16:37:57
9838,6300,NULL,1805,0.99,2016-09-09 20:00:48
9839,5566,NULL,1805,1.99,2016-12-29 13:48:30
9840,9407,NULL,1805,1.99,NULL
9841,7722,NULL,1805,1.99,2017-01-06 14:32:33
9842,5234,NULL,1805,1.99,NULL
9843,5269,NULL,1806,0.99,2017-02-21 03:09:15
9844,21,NULL,1806,1.99,2016-11-26 23:52:28
9845,9122,NULL,1806,1.99,2017-01-03 05:00:43
9846,9846,NULL,1806,1.99,2016-09-09 19:00:15
9847,9537,NULL,1806,1.99,NULL
9848,7692,NULL,1806,1.99,2016-08-20 08:20:19
9849,5492,NULL,1806,1.99,NULL
9850,2447,NULL,1806,0.99,2017-01-07 03:03:39
9851,5868,NULL,1806,0.99,2016-08-09 07:55:26
9852,7318,NULL,1807,1.99,NULL
9853,3127,NULL,1807,1.99,2017-01-23 23:25:07
9854,887,NULL,1807,1.99,2017-02-16 08:27:19
9855,5755,NULL,1807,1.99,2017-02-13 09:50:24
9856,744,NULL,1807,2.99,2017-02-03 11:19:35
9857,5856,NULL,1807,1.99,2017-02-23 04:53:02
9858,1017,NULL,1807,1.99,2017-01-22 11:56:45
9859,8098,NULL,1807,0.99,NULL
9860,1662,NULL,1808,1.99,2016-06-09 22:08:35
9861,1856,NULL,1808,0.99,2017-02-23 07:02:09
9862,5201,NULL,1808,0.99,2017-02-09 20:45:01
9863,6932,NULL,1808,1.99,2016-09-15 02:35:43
9864,6556,NULL,1808,1.99,2016-08-31 11:18:07
9865,5491,NULL,1808,1.99,NULL
9866,7838,NULL,1808,0.99,NULL
9867,6506,NULL,1808,1.99,2016-09-09 12:53:23
9868,2366,NULL,1808,1.99,2016-06-27 07:09:12
9869,1018,NULL,1808,1.99,2016-06-23 01:13:32
9870,158,NULL,1809,0.99,NULL
9871,10265,NULL,1809,0.99,2017-03-24 08:16:59
9872,9708,NULL,1809,2.99,2017-03-12 20:39:58
9873,10114,NULL,1809,1.99,2017-03-28 15:13:03
9874,438,NULL,1809,2.99,NULL
9875,7822,NULL,1809,1.99,2017-03-10 11:58:42
9876,8806,NULL,1809,1.99,2017-03-10 21:09:09
9877,3944,NULL,1810,1.99,2017-02-24 07:43:55
9878,2511,NULL,1810,1.99,2017-01-16 06:51:01
9879,4566,NULL,1810,1.99,2017-03-25 22:54:57
9880,8193,NULL,1810,1.99,2017-03-13 07:55:05
9881,1965,NULL,1810,1.99,2016-09-28 11:17:14
9882,6195,NULL,1810,1.99,NULL
9883,8784,NULL,1811,1.99,2016-11-07 17:51:20
9884,5734,NULL,1811,1.99,2016-11-27 03:23:02
9885,7737,NULL,1811,1.99,2016-12-18 07:54:28
9886,8145,NULL,1811,1.99,2017-02-01 03:24:03
9887,3436,NULL,1811,1.99,2016-11-24 18:32:27
9888,7105,NULL,1812,0.99,2016-09-15 14:19:25
9889,9708,NULL,1812,2.99,2016-11-02 05:10:06
9890,1819,NULL,1812,1.99,NULL
9891,1738,NULL,1812,1.99,2016-12-24 14:06:57
9892,9107,NULL,1813,0.99,2017-02-25 23:35:24
9893,9714,NULL,1813,1.99,2017-02-03 09:41:50
9894,6093,NULL,1813,1.99,2017-03-07 23:13:01
9895,7653,4,1813,1.00,2017-02-03 01:40:19
9896,9949,NULL,1813,0.99,2017-02-12 07:58:01
9897,7224,NULL,1813,1.99,2017-03-29 17:59:11
9898,9756,NULL,1813,1.99,2017-02-04 20:36:39
9899,5927,NULL,1813,2.99,2017-02-10 10:13:57
9900,6933,4,1814,1.00,NULL
9901,7590,4,1814,1.50,2017-03-26 08:32:44
9902,1704,NULL,1814,1.99,2017-03-31 04:31:11
9903,6927,4,1814,1.00,2017-03-07 09:55:34
9904,5348,NULL,1814,1.99,2017-02-20 04:40:50
9905,1182,NULL,1814,0.99,2017-03-07 21:41:28
9906,7675,NULL,1814,1.99,2017-03-26 20:04:06
9907,9008,NULL,1814,1.99,2017-03-08 23:51:31
9908,3863,3,1815,1.49,2016-12-27 08:40:06
9909,4786,NULL,1816,1.99,2016-09-24 01:38:25
9910,2015,NULL,1816,0.99,2016-11-19 01:48:39
9911,5383,NULL,1816,2.99,2016-11-14 01:59:05
9912,9165,NULL,1816,1.99,2016-11-28 11:42:25
9913,7297,NULL,1816,1.99,2017-01-16 17:21:23
9914,4203,NULL,1816,2.99,NULL
9915,8927,NULL,1816,1.99,2017-01-06 13:27:54
9916,1513,NULL,1816,0.99,NULL
9917,1899,NULL,1817,1.99,NULL
9918,4605,NULL,1817,2.99,NULL
9919,2017,NULL,1817,0.99,2016-10-31 09:41:58
9920,3209,NULL,1817,1.99,2016-11-02 12:54:45
9921,5836,NULL,1817,0.99,2017-02-18 14:31:49
9922,6800,NULL,1817,1.99,2016-12-07 09:49:03
9923,4367,NULL,1817,1.99,2016-11-20 22:37:17
9924,3991,NULL,1817,1.99,2016-12-22 20:10:12
9925,3983,NULL,1817,1.99,2017-01-16 10:02:19
9926,5378,NULL,1817,1.99,NULL
9927,10311,NULL,1818,0.99,2017-03-17 22:22:25
9928,8247,NULL,1818,1.99,2017-03-22 10:29:26
9929,10435,NULL,1818,1.99,2016-07-10 16:09:07
9930,309,NULL,1818,0.99,2016-09-20 16:09:24
9931,1296,NULL,1818,0.99,NULL
9932,1,NULL,1818,2.99,2016-08-29 20:18:41
9933,5474,NULL,1819,1.99,2016-12-03 22:34:32
9934,4213,NULL,1820,2.99,2017-03-04 15:02:51
9935,7147,NULL,1820,1.99,2017-03-12 09:04:01
9936,8979,NULL,1820,2.99,2016-11-23 17:07:02
9937,7406,NULL,1820,0.99,2017-03-29 03:18:02
9938,7022,NULL,1820,0.99,2017-01-24 20:59:11
9939,5863,NULL,1820,0.99,NULL
9940,5821,NULL,1820,1.99,2017-01-25 18:48:11
9941,4444,NULL,1821,1.99,2016-10-19 03:19:08
9942,7767,NULL,1821,1.99,NULL
9943,9910,NULL,1822,1.99,NULL
9944,3333,NULL,1822,1.99,2016-12-30 01:19:14
9945,7095,NULL,1822,1.99,2017-03-29 14:41:43
9946,3995,NULL,1822,1.99,2016-12-28 12:31:26
9947,8062,NULL,1822,1.99,2017-01-25 16:49:24
9948,1636,NULL,1823,1.99,2017-03-15 16:31:49
9949,2851,NULL,1823,1.99,2017-01-24 13:09:05
9950,9822,NULL,1823,2.99,2017-03-06 05:06:10
9951,8997,NULL,1823,1.99,2017-02-27 17:45:14
9952,690,NULL,1823,1.99,NULL
9953,1794,NULL,1823,1.99,2017-03-15 06:53:45
9954,8113,NULL,1823,0.99,2017-02-10 22:46:38
9955,4177,NULL,1823,1.99,2017-03-08 18:46:37
9956,10396,NULL,1823,1.99,2017-03-24 17:17:41
9957,2875,NULL,1824,1.99,2017-03-20 22:24:59
9958,6519,NULL,1824,1.99,2017-03-23 03:31:33
9959,5452,NULL,1825,2.99,2017-02-12 12:47:58
9960,4768,NULL,1825,1.99,2016-11-24 11:35:45
9961,10138,NULL,1825,1.99,2016-10-18 05:22:36
9962,5099,NULL,1825,1.99,2017-01-19 19:42:43
9963,9793,NULL,1825,1.99,2016-07-12 05:40:09
9964,9378,NULL,1825,0.99,NULL
9965,573,NULL,1825,1.99,2017-03-29 16:59:43
9966,4202,NULL,1825,2.99,2016-11-07 10:58:19
9967,6297,NULL,1825,0.99,2016-10-20 09:21:28
9968,4340,NULL,1826,2.99,2017-02-05 15:54:00
9969,2544,NULL,1827,1.99,NULL
9970,9093,NULL,1827,2.99,2017-03-25 17:28:26
9971,4221,NULL,1827,1.99,2017-03-15 10:13:29
9972,488,NULL,1827,1.99,2017-03-16 01:04:08
9973,8199,NULL,1827,1.99,2017-03-12 14:58:55
9974,1995,NULL,1827,1.99,2017-03-18 04:35:15
9975,2751,NULL,1827,1.99,2017-03-27 03:52:12
9976,9427,4,1827,1.00,2017-03-11 11:25:52
9977,6523,NULL,1827,1.99,2017-03-15 17:33:32
9978,9972,NULL,1827,0.99,2017-03-28 15:18:01
9979,923,NULL,1828,1.99,2017-01-16 15:01:50
9980,6200,2,1828,1.49,2017-01-20 01:02:18
9981,3536,NULL,1828,1.99,2017-03-25 09:29:01
9982,6456,2,1828,2.24,2017-02-28 09:59:45
9983,9531,NULL,1828,1.99,2017-03-29 17:27:00
9984,3370,NULL,1828,0.99,2017-02-10 17:07:47
9985,1925,NULL,1828,2.99,NULL
9986,9928,NULL,1828,1.99,NULL
9987,8865,2,1828,0.74,2017-01-20 03:46:05
9988,6017,NULL,1828,0.99,NULL
9989,5220,4,1829,1.50,2017-03-30 02:32:44
9990,214,NULL,1830,1.99,NULL
9991,8981,NULL,1830,0.99,2016-11-16 03:34:49
9992,6742,NULL,1830,1.99,NULL
9993,2165,NULL,1831,1.99,2017-02-13 15:01:54
9994,8664,NULL,1831,2.99,2016-12-07 02:13:25
9995,5906,NULL,1831,1.99,2017-03-09 14:28:08
9996,9409,NULL,1831,1.99,2017-03-03 14:51:30
9997,6364,NULL,1831,1.99,2017-01-25 00:07:03
9998,6045,NULL,1831,1.99,2017-02-04 09:26:46
9999,7856,NULL,1832,1.99,2017-03-04 20:13:53
10000,2630,NULL,1832,1.99,2016-12-01 21:35:06
10001,9704,NULL,1832,1.99,2016-08-08 02:34:32
10002,8844,NULL,1832,1.99,NULL
10003,10011,NULL,1832,0.99,NULL
10004,8258,NULL,1832,1.99,2016-08-11 19:41:55
10005,3773,NULL,1832,1.99,2017-01-25 17:36:25
10006,5582,NULL,1832,1.99,2016-11-21 20:16:33
10007,84,NULL,1832,1.99,NULL
10008,8719,NULL,1833,1.99,2016-10-03 04:13:31
10009,7954,NULL,1833,0.99,2016-10-27 12:48:10
10010,5654,NULL,1833,1.99,2016-11-21 04:02:56
10011,5019,NULL,1833,2.99,2017-04-01 12:43:56
10012,5795,NULL,1834,1.99,2017-01-07 17:33:12
10013,5731,NULL,1834,1.99,NULL
10014,287,NULL,1834,1.99,2017-03-22 06:33:15
10015,8668,2,1834,2.24,NULL
10016,421,2,1834,1.49,2017-02-01 14:05:22
10017,9308,NULL,1834,1.99,2017-03-10 00:20:42
10018,2194,NULL,1834,1.99,2017-04-01 04:17:56
10019,8955,NULL,1835,1.99,2017-03-28 21:47:50
10020,6723,4,1835,1.00,2017-03-31 17:31:49
10021,9016,NULL,1835,0.99,2017-03-29 08:40:49
10022,3136,NULL,1835,1.99,2017-04-01 17:34:48
10023,1743,NULL,1836,1.99,2016-08-29 05:59:06
10024,10087,NULL,1836,1.99,2016-08-11 21:00:39
10025,7027,NULL,1836,0.99,NULL
10026,3489,NULL,1836,1.99,NULL
10027,6849,NULL,1836,0.99,2017-03-18 06:50:52
10028,9191,NULL,1836,2.99,NULL
10029,7180,NULL,1836,1.99,2016-10-02 08:21:59
10030,6595,NULL,1837,1.99,2017-03-06 18:49:54
10031,4764,NULL,1837,1.99,2017-03-28 22:02:06
10032,4787,NULL,1837,1.99,2017-03-20 04:55:10
10033,361,NULL,1837,1.99,2017-03-18 13:21:33
10034,6137,NULL,1837,1.99,2017-03-08 00:29:02
10035,9295,NULL,1837,1.99,NULL
10036,41,NULL,1837,1.99,2017-04-01 23:05:54
10037,7527,NULL,1837,1.99,2017-03-19 00:16:42
10038,8425,NULL,1837,1.99,2017-03-08 13:06:26
10039,2404,NULL,1837,0.99,2017-03-18 01:25:36
10040,1787,NULL,1838,1.99,2016-12-06 14:16:55
10041,6753,2,1838,1.49,NULL
10042,1141,2,1838,1.49,2017-02-09 07:50:37
10043,3388,NULL,1838,1.99,2017-02-11 15:12:26
10044,6328,NULL,1838,2.99,2016-12-04 08:36:56
10045,5156,NULL,1838,0.99,2017-02-13 20:22:00
10046,2951,NULL,1838,2.99,2017-03-05 18:56:57
10047,5375,NULL,1839,1.99,NULL
10048,5652,NULL,1839,1.99,2016-08-17 16:41:43
10049,4111,NULL,1839,1.99,2016-11-10 08:40:13
10050,5974,NULL,1839,2.99,2017-02-03 23:01:33
10051,3044,NULL,1840,1.99,2016-08-23 18:07:52
10052,6477,NULL,1840,1.99,NULL
10053,1035,NULL,1840,0.99,2016-11-01 19:06:21
10054,4110,NULL,1840,1.99,2016-11-24 05:46:10
10055,56,NULL,1840,1.99,2016-08-19 05:08:23
10056,7145,NULL,1840,1.99,2016-08-31 10:02:35
10057,7278,NULL,1841,0.99,2017-03-09 21:28:38
10058,2847,4,1841,1.00,NULL
10059,7429,NULL,1841,2.99,NULL
10060,7719,NULL,1841,1.99,2017-03-28 18:40:53
10061,6609,NULL,1842,1.99,2017-02-16 07:28:07
10062,8228,NULL,1843,2.99,NULL
10063,5067,NULL,1843,2.99,2016-09-13 03:13:05
10064,6587,NULL,1843,1.99,NULL
10065,2634,NULL,1844,1.99,2017-02-27 19:17:40
10066,5194,NULL,1844,0.99,2016-12-04 21:15:56
10067,5201,NULL,1844,0.99,2016-12-23 19:56:08
10068,644,NULL,1844,1.99,2016-12-11 01:28:09
10069,4939,NULL,1845,0.99,2016-09-08 01:18:31
10070,4402,NULL,1845,1.99,NULL
10071,4671,NULL,1845,1.99,2016-10-29 18:04:43
10072,1659,NULL,1845,1.99,2016-11-04 03:48:29
10073,8962,NULL,1846,1.99,2016-11-22 03:05:15
10074,18,NULL,1846,1.99,2016-09-14 13:15:20
10075,4578,NULL,1846,1.99,2016-10-25 02:50:50
10076,4707,NULL,1846,0.99,NULL
10077,5532,NULL,1846,0.99,NULL
10078,931,NULL,1846,1.99,2016-09-19 23:21:39
10079,2618,NULL,1846,2.99,NULL
10080,9716,NULL,1847,1.99,2017-01-29 07:17:52
10081,7512,NULL,1847,1.99,2016-11-30 19:51:16
10082,10066,NULL,1847,2.99,2017-03-05 03:12:11
10083,7862,NULL,1847,1.99,2016-11-02 09:51:32
10084,7655,NULL,1847,1.99,2017-02-02 05:18:33
10085,9383,NULL,1847,2.99,2016-09-23 03:04:25
